Petition,URL,State,Signatures Count
Create a fairer child maintenance payment for all,https://petition.parliament.uk/petitions/220699,closed,36
Impose a maximum booking fee on online cinema ticket purchases.,https://petition.parliament.uk/petitions/220730,closed,14
Allow working parents free childcare ALL YEAR up to the age of 10.,https://petition.parliament.uk/petitions/220745,closed,73
Let women set a cap on how much they will claim from the father of their child,https://petition.parliament.uk/petitions/220763,closed,40
Cap car parking charges in hospitals to £1.00 per hour,https://petition.parliament.uk/petitions/220769,closed,14
Appoint a select committee to examine the cost of medication supplied to the NHS,https://petition.parliament.uk/petitions/220796,closed,687
"Add ""None of the above"" to the election ballot paper.",https://petition.parliament.uk/petitions/220821,closed,20
Remove the Home Office exemption from the Data Protection Act,https://petition.parliament.uk/petitions/220840,closed,36
Impose sanctions on USA for removing children from immigrant parents at borders,https://petition.parliament.uk/petitions/220843,closed,515
Create a new offence of Infant Sexual Abuse with appropriate sentences,https://petition.parliament.uk/petitions/220852,closed,384
Make substance testing facilities mandatory at music festivals,https://petition.parliament.uk/petitions/220857,closed,814
Remove the household means assessment from student loans for all adult students.,https://petition.parliament.uk/petitions/220886,closed,8
Put pressure on Donald Trump to end the separation of migrant families.,https://petition.parliament.uk/petitions/220898,closed,18352
Ban the sale of disposable BBQs in the UK,https://petition.parliament.uk/petitions/220913,closed,42
Ban outdoors barbecuing of meat & fish. ,https://petition.parliament.uk/petitions/220917,closed,6
"Introduce a Minister for Older People in England, as they have in Wales.",https://petition.parliament.uk/petitions/220923,closed,3045
Ban Gambling Adverts Pre-Watershed,https://petition.parliament.uk/petitions/220929,closed,59
"To strip of Govia of its franchises (Southern,Thameslink,Gt Northern & GX)",https://petition.parliament.uk/petitions/220962,closed,86
Ban the use and production of micro-plastic glitter!,https://petition.parliament.uk/petitions/220964,closed,764
National Minimum Wage for SIA License Holders at 40% above Normal Minimum Wage,https://petition.parliament.uk/petitions/220998,closed,2035
Limit the number of breeding bitches a breeder can be licensed for to 20.,https://petition.parliament.uk/petitions/221005,closed,809
Call for James Brokenshire to revoke planning permission to mine in Pont Valley,https://petition.parliament.uk/petitions/221024,closed,589
Legalise cannabis for medicinal purposes,https://petition.parliament.uk/petitions/221031,closed,181
Prevent avoidable deaths by making autism/learning disability training mandatory,https://petition.parliament.uk/petitions/221033,closed,52149
Allow the NHS to accept financial donations at a national level,https://petition.parliament.uk/petitions/221036,closed,14
Public enquiry into new 2018 train timetables' severe delays and cancellations,https://petition.parliament.uk/petitions/221042,closed,15
"Restrict the trade in, and private keeping of, dangerous wild animals",https://petition.parliament.uk/petitions/221050,closed,13580
Do not ban 'cartoon characters' from 'unhealthy foods'.,https://petition.parliament.uk/petitions/221053,closed,12
Require Parliamentary Approval before Ratifying Treaties or MOUs,https://petition.parliament.uk/petitions/221059,closed,19
More help available for people who are suffering with mental health issues,https://petition.parliament.uk/petitions/221074,closed,16
Make Alcoholic Drinks Carry A Health Warning.,https://petition.parliament.uk/petitions/221083,closed,580
Stop private parking companies from imposing fines after you leave the premises.,https://petition.parliament.uk/petitions/221084,closed,41
Change delay repay minimum delay to 5 minutes.,https://petition.parliament.uk/petitions/221085,closed,10
Don't Raise Income Tax to pay for NHS - Find Alternative Source of Funds,https://petition.parliament.uk/petitions/221086,closed,16
Fund the dualling of the A120 from Hare Green to Harwich,https://petition.parliament.uk/petitions/221123,closed,632
Ban Concentrated Animal feeding Operations (CAFO) in the UK,https://petition.parliament.uk/petitions/221136,closed,64
Hold an independent inquiry Health Service settlements,https://petition.parliament.uk/petitions/221137,closed,223
Change the eligibility criteria of carers allowance.,https://petition.parliament.uk/petitions/221142,closed,218
Make it a legal requirement for urinals to have a partition that offers privacy,https://petition.parliament.uk/petitions/221143,closed,14
Raise the definition of a child in the Mental Health Act to from 16 to 18.,https://petition.parliament.uk/petitions/221148,closed,30
Issue statement on the draft Directive on copyright in the Digital Single Market,https://petition.parliament.uk/petitions/221171,closed,445
Amnesty for illegal immigrants who have been in UK for 7 years,https://petition.parliament.uk/petitions/221190,closed,65
Pay carers an allowance equivalent to a fulltime job at the National Living wage,https://petition.parliament.uk/petitions/221220,closed,21598
Exempt SME's from GDPR or provide tax allowance to offset the cost of compliance,https://petition.parliament.uk/petitions/221222,closed,47
Ban Abortion in 2018,https://petition.parliament.uk/petitions/221226,closed,48
Classify professional avoidable negligence as a criminal act,https://petition.parliament.uk/petitions/221229,closed,55
Allow use of Medicinal Cannabis for Fibromyalgia and CFS/ME on the NHS,https://petition.parliament.uk/petitions/221232,closed,1382
Condemn the Israeli government killing innocent civilians and unarmed protesters,https://petition.parliament.uk/petitions/221263,closed,53
Change vaping law to hold more than 2 ml of liquid in any device,https://petition.parliament.uk/petitions/221271,closed,83
Ban Smoking on streets,https://petition.parliament.uk/petitions/221282,closed,28
Give all carers with SGO the same allowance regardless of income,https://petition.parliament.uk/petitions/221283,closed,13
Reverse 20 years long residency rule to 14 years residency to legalise status.,https://petition.parliament.uk/petitions/221285,closed,10
Dissolve the Northern Ireland Assembly with immediate effect,https://petition.parliament.uk/petitions/221324,closed,15
Put pressure on the Chinese Government over the treatment of Uyghur Muslims,https://petition.parliament.uk/petitions/221342,closed,11406
Include awareness of emotional and physical abuse to the national curriculum,https://petition.parliament.uk/petitions/221345,closed,11
"Make public, communal eating space a legal requirement in high density housing.",https://petition.parliament.uk/petitions/221362,closed,130
Offer free life and employability skills to young offenders.,https://petition.parliament.uk/petitions/221378,closed,21
Legalise the use of batons by private security staff,https://petition.parliament.uk/petitions/221384,closed,125
Lower the retirement age for frontline road and call takers ambulance staff,https://petition.parliament.uk/petitions/221386,closed,3746
Make it the law for all schools to display their Anti Bullying Policy!,https://petition.parliament.uk/petitions/221393,closed,82
Ban schools from supplying milk cartons with plastic straws.,https://petition.parliament.uk/petitions/221402,closed,274
Statutory periodic vision screening for all drivers during their driving life,https://petition.parliament.uk/petitions/221410,closed,4186
Renationalise all rail as they do not care for the consumer at all.,https://petition.parliament.uk/petitions/221413,closed,12
Make it law for all property floors to be soundproofed if above another property,https://petition.parliament.uk/petitions/221417,closed,139
Require dog friendly or dog accessible stiles on every public footpath,https://petition.parliament.uk/petitions/221436,closed,168
Introduce laws to stop the sale of knives from easily viewable display cases.,https://petition.parliament.uk/petitions/221467,closed,62
Create a National Roads Agency for the repair and maintenance of all roads.,https://petition.parliament.uk/petitions/221468,closed,10
Save the NHS with a 1p in the pound increase in income tax/national insurance.,https://petition.parliament.uk/petitions/221476,closed,88
Provide training to all NHS GP's and Health Visitors on the baby and child sleep,https://petition.parliament.uk/petitions/221495,closed,43
Make childcare free from one year old,https://petition.parliament.uk/petitions/221496,closed,24
"Make law to link all new vehicles' EMS to their Sat-Nav, to limit their speed.",https://petition.parliament.uk/petitions/221503,closed,20
Students doing history GCSE's should learn 5 units for History instead of 4.,https://petition.parliament.uk/petitions/221512,closed,25
Compulsory mental health education in school.,https://petition.parliament.uk/petitions/221519,closed,51
Clamp down on sexual harassment in clubs with nationally enforced regulations,https://petition.parliament.uk/petitions/221527,closed,62
Make it illegal to cut grass verges at night-time as it kills nocturnal wildlife,https://petition.parliament.uk/petitions/221543,closed,203
Ensure Small/Medium Businesses have access to funds promised on Private Jobs,https://petition.parliament.uk/petitions/221545,closed,15
Everyone must wear a helmet whilst riding their push bike or scooter by law,https://petition.parliament.uk/petitions/221550,closed,71
Make housing associations subject to the freedom of information act.,https://petition.parliament.uk/petitions/221577,closed,272
Immediate cap on fees charged by letting agents,https://petition.parliament.uk/petitions/221583,closed,14
"Ban Releases Of Foil & Plastic Balloons, Balloons With Ribbons & Sky Lanterns",https://petition.parliament.uk/petitions/221590,closed,507
Offer more funding to suicide and self-harm charities.,https://petition.parliament.uk/petitions/221594,closed,13
Scrap the expansion plans for Heathrow Airport,https://petition.parliament.uk/petitions/221608,closed,324
Serious injury by dangerous driving should carry a minimum of 5 years in prison!,https://petition.parliament.uk/petitions/221610,closed,2538
Introduce an Unemployability Benefit for people unemployed for 5 years or more.,https://petition.parliament.uk/petitions/221612,closed,34
Legalise plural marriage.,https://petition.parliament.uk/petitions/221615,closed,9
Amnesty for T4 students who overstayed because of colleges closed by UK in 2014.,https://petition.parliament.uk/petitions/221634,closed,104
Allow all shops (regardless of size) to open for only 6 hours on a Sunday.,https://petition.parliament.uk/petitions/221642,closed,11
The country needs more Social Housing,https://petition.parliament.uk/petitions/221644,closed,29
Hold a referendum for permitting assisted dying for terminally ill individuals.,https://petition.parliament.uk/petitions/221646,closed,22
Make compassionate leave a Statutory Right With Reasonable Period off & full pay,https://petition.parliament.uk/petitions/221647,closed,12
Include the welsh flag on the union jack,https://petition.parliament.uk/petitions/221650,closed,14
All chewing gum sold in the UK from 2023 must be easy to remove from paths.,https://petition.parliament.uk/petitions/221653,closed,40
Place Cardiac Physiologists on the National Shortage Occupational list.,https://petition.parliament.uk/petitions/221656,closed,2788
Ban alcohol and gambling sponsors in sport.,https://petition.parliament.uk/petitions/221661,closed,14
Fine people who call 999 or show up to A&E without life threatening problems.,https://petition.parliament.uk/petitions/221662,closed,13
Please tell Theresa May to withdraw her invitation to tyrant Prayuth Chan-Ocha ,https://petition.parliament.uk/petitions/221663,closed,66
New high speed rail link parkway station for Maidstone,https://petition.parliament.uk/petitions/221665,closed,14
Making it law that strobe lights can be used for 3-5 seconds only at a time,https://petition.parliament.uk/petitions/221685,closed,49
Cut National Citizens Service funding and apply funds to schools and the NHS,https://petition.parliament.uk/petitions/221688,closed,34
Hold a referendum to rejoin the EU before June 30th 2019,https://petition.parliament.uk/petitions/221689,closed,21
Urge French government to stop profiteering from the 75th anniversary of D-Day,https://petition.parliament.uk/petitions/221712,closed,360
Make high blood pressure tablets free on the NHS,https://petition.parliament.uk/petitions/221716,closed,18
Increase the national living wage for all UK workers over 18 to £10.50 per hour.,https://petition.parliament.uk/petitions/221728,closed,25
Maternity hospitals to have separate buildings for parents of baby loss,https://petition.parliament.uk/petitions/221730,closed,1476
Leave the EU now,https://petition.parliament.uk/petitions/221747,closed,66971
Formally request the EU allow UK citizens to request EU citizenship after Brexit,https://petition.parliament.uk/petitions/221753,closed,2047
Remove GDPR from UK law as soon as we leave the EU in March 2019.,https://petition.parliament.uk/petitions/221756,closed,43
Reduce all fares on Govia Trains by 25% until the service promised is delivered.,https://petition.parliament.uk/petitions/221760,closed,165
"Allow Sativex for Fibromyalgia, CFS & Myalgic Encephalomyelitis",https://petition.parliament.uk/petitions/221772,closed,411
Stop the land asset stripping of the NHS recommended in the Naylor report.,https://petition.parliament.uk/petitions/221776,closed,9
Bring in free bus pass concessions at age 60 in England.,https://petition.parliament.uk/petitions/221790,closed,79
Address the quality of food being served to patients in NHS hospitals.,https://petition.parliament.uk/petitions/221800,closed,29
Mandatory 5 year prison sentence for carrying a knife on the first offence,https://petition.parliament.uk/petitions/221803,closed,25
Give an alternate route for couples to reach the spouse visa income requirement,https://petition.parliament.uk/petitions/221814,closed,72
To address the demise of High Street Businesses by reducing Business rates.,https://petition.parliament.uk/petitions/221817,closed,914
Outlaw an expiry date on Gift Vouchers.,https://petition.parliament.uk/petitions/221835,closed,35
Make GCSE English Literature open book and give all formulae for other exams.,https://petition.parliament.uk/petitions/221841,closed,163
Swansea Bay Tidal Lagoon: make it happen.,https://petition.parliament.uk/petitions/221857,closed,1783
PublicHoliday on Hindus special two religious occasions in a year:Diwali&Dussera,https://petition.parliament.uk/petitions/221860,closed,11853
Amend the PPERA 2000 to ban all foreign donations at all times,https://petition.parliament.uk/petitions/221867,closed,28
Give English constituencies a referendum on creating an English Parliament,https://petition.parliament.uk/petitions/221871,closed,94
FREE sanitary products for women with endometriosis,https://petition.parliament.uk/petitions/221890,closed,28
Make public stadiums and arenas ban or charge for single use plastic cups.,https://petition.parliament.uk/petitions/221899,closed,32
Have another general election,https://petition.parliament.uk/petitions/221912,closed,170
Change 30 free hour childcare to a monthly sign-up and not a term sign-up.,https://petition.parliament.uk/petitions/221930,closed,37
Provide funding for Amputee Football in the UK.,https://petition.parliament.uk/petitions/221931,closed,201
Amend the law so Chartered Legal Executives can certify Powers of Attorney,https://petition.parliament.uk/petitions/221933,closed,854
Invoke the Parliament Act if the Lords reject the EU (Withdrawal) Bill,https://petition.parliament.uk/petitions/221938,closed,3707
Add metric km/h to speed signs under the imperial mph sign.,https://petition.parliament.uk/petitions/221945,closed,23
Licence possession of all knives that have potential to harm.,https://petition.parliament.uk/petitions/221949,closed,18
Get Student Finance England to consider a mortgage as ‘financial independence’.,https://petition.parliament.uk/petitions/221950,closed,234
Stop the ageist segregation in minimum wage. Living costs are all the same.,https://petition.parliament.uk/petitions/221957,closed,160
Award ten bank holiday's to England/Wales.,https://petition.parliament.uk/petitions/221974,closed,23
Safe staffing for pharmacy workers and patients.,https://petition.parliament.uk/petitions/221978,closed,421
Issue legal guidance to councils on the eligibility for a disabled travel pass,https://petition.parliament.uk/petitions/221986,closed,60
Allow current part time students to apply for the new part time maintenance loan,https://petition.parliament.uk/petitions/221991,closed,15
Give an income tax break for carers and nurses to promote work in healthcare,https://petition.parliament.uk/petitions/221998,closed,107
A pre-biopsy MRI prostate assessment should be offered all men with elevated PSA,https://petition.parliament.uk/petitions/222000,closed,91
Reconsider the changes made to A-levels in respect to the amount of content.,https://petition.parliament.uk/petitions/222001,closed,85
Ban all cold calling by phone in the UK,https://petition.parliament.uk/petitions/222002,closed,69
Compulsory compensation by local authorities.,https://petition.parliament.uk/petitions/222006,closed,83
Reform the police complaints system,https://petition.parliament.uk/petitions/222012,closed,9
Make cyclists require a cycling licence that they must carry at all times.,https://petition.parliament.uk/petitions/222021,closed,28
"Ban the sale, manufacture or distribution of plastic confetti in the UK.",https://petition.parliament.uk/petitions/222022,closed,41
Make it illegal to ride a bike without a helmet.,https://petition.parliament.uk/petitions/222035,closed,2357
Ban quad bikes in residential areas,https://petition.parliament.uk/petitions/222037,closed,72
Recall of MPs Act to include failure of MPs to abide by Constituents’ wishes,https://petition.parliament.uk/petitions/222041,closed,81
Equality for gay men giving blood,https://petition.parliament.uk/petitions/222057,closed,339
Grant Bees legal protection under The Animal Welfare Act 2006.,https://petition.parliament.uk/petitions/222061,closed,279
Stop sending our Foreign aid money to countries with no animal rights,https://petition.parliament.uk/petitions/222062,closed,149
Implement transitional employment for service leavers and veterans,https://petition.parliament.uk/petitions/222088,closed,39
Change law & sentences for child sex offenders and rapists.  children under 18,https://petition.parliament.uk/petitions/222110,closed,174
"A final say on the deal negotiated with the EU, with the option to Remain",https://petition.parliament.uk/petitions/222124,closed,2213
We call for a total ban of all alcohol and tobacco based products in the UK,https://petition.parliament.uk/petitions/222125,closed,197
We urge the Government to do more to identify PTSD in Service Veterans,https://petition.parliament.uk/petitions/222126,closed,415
Provide statutory youth services and programs.,https://petition.parliament.uk/petitions/222134,closed,16
Make it illegal for care services to be run as for profit companies,https://petition.parliament.uk/petitions/222139,closed,17
Ban Govt ministers of places where homosexuality is illegal owning UK companies,https://petition.parliament.uk/petitions/222144,closed,9
"Parking on pavements, verges or footpaths to be made an offence in England.",https://petition.parliament.uk/petitions/222152,closed,586
Allow use of Parliamentary footage in political satire and light entertainment,https://petition.parliament.uk/petitions/222154,closed,220
Add teaching of CPR and basic lifesaving skills to the teaching syllabus,https://petition.parliament.uk/petitions/222169,closed,60
Add Fibromyalgia & Rheumatoid Arthritis to NHS exemption fee list,https://petition.parliament.uk/petitions/222171,closed,1807
Prohibit the sale and use of alcohol,https://petition.parliament.uk/petitions/222187,closed,41
Increase research and funding into Lyme Diease and co-infections,https://petition.parliament.uk/petitions/222188,closed,13
To stop companies selling debts to debt collection companies,https://petition.parliament.uk/petitions/222195,closed,44
Fine parents who refuse to have regular contact with their children.,https://petition.parliament.uk/petitions/222198,closed,22
Ban Smacking In England,https://petition.parliament.uk/petitions/222199,closed,18
Allow motorbikes to use all bus lanes,https://petition.parliament.uk/petitions/222204,closed,8014
Change Abortion law to a period of 12 weeks instead of 24 weeks.,https://petition.parliament.uk/petitions/222218,closed,26
Allow store loyalty card schemes to award points on the purchase of baby formula,https://petition.parliament.uk/petitions/222228,closed,10
Raise the stamp duty on second homes and onwards to 50% to fund home building.,https://petition.parliament.uk/petitions/222232,closed,16
"The importance of Attachment, should be taught in antenatal classes.",https://petition.parliament.uk/petitions/222235,closed,120
Public transport(bus) to have cabin filters to protect passengers and drivers,https://petition.parliament.uk/petitions/222244,closed,11
Prohibit the manafacture and commercial distribution of cigarettes within the UK,https://petition.parliament.uk/petitions/222246,closed,24
"The government should give every citizen,young and old,a fresh fruit/veg voucher",https://petition.parliament.uk/petitions/222260,closed,16
Exempt the use of a knife from self-defence and reasonable force. ,https://petition.parliament.uk/petitions/222264,closed,327
Cyclists - Make it mandatory for bicycles to have registration license plates,https://petition.parliament.uk/petitions/222276,closed,136
Raise parent earning limit from individual to joint to enable equal childcare,https://petition.parliament.uk/petitions/222280,closed,12
Prevent Horses from being ridden on roads to protect both riders and horses,https://petition.parliament.uk/petitions/222282,closed,24
"Mobility scooters users should be licenced, insured and pass a handling test.",https://petition.parliament.uk/petitions/222318,closed,18
Place a price ceiling on the cost of therapeutic oxygen for inflight use.,https://petition.parliament.uk/petitions/222324,closed,24
Prohibit filibustering and similar forms of sabotage to the democratic process.,https://petition.parliament.uk/petitions/222332,closed,39
Reform Private Member's Bill procedure so that an objection needs to be seconded,https://petition.parliament.uk/petitions/222338,closed,46
Change GCSE's Grades From 9-1 to 1-9,https://petition.parliament.uk/petitions/222355,closed,8
Re-think the current legislation criminalising cannabis.,https://petition.parliament.uk/petitions/222357,closed,61
Scrap the £500 deposit to run for parliament,https://petition.parliament.uk/petitions/222359,closed,336
Parliament to set aside time to debate the rules whereby MPs put forward bills,https://petition.parliament.uk/petitions/222378,closed,14
Stop male day old chicks being killed.,https://petition.parliament.uk/petitions/222403,closed,35
Make changes to make the theft of a dog a specific offence.,https://petition.parliament.uk/petitions/222415,closed,109
Put gynaecological health on the PSHE curriculum for girls aged 11-18,https://petition.parliament.uk/petitions/222418,closed,84
Reject calls to add Staffordshire Bull Terriers to the Dangerous Dogs Act,https://petition.parliament.uk/petitions/222419,closed,186226
Impose a term limit on all MPs of 10 years (no limit on election cycles),https://petition.parliament.uk/petitions/222425,closed,21
Suspend the lease rental rule change from 130g/km emissions to 110g/km ASAP,https://petition.parliament.uk/petitions/222440,closed,64
Adopt the STV voting system for a more representative government.,https://petition.parliament.uk/petitions/222444,closed,17
Cancel Donald Trump’s visit to the U.K. due to the immigrant children scandal,https://petition.parliament.uk/petitions/222448,closed,1024
Make the Monday following remembrance Sunday a public holiday.,https://petition.parliament.uk/petitions/222453,closed,17
Abolish the Dangerous Dogs Act 1991,https://petition.parliament.uk/petitions/222457,closed,17
require proactive cleansing of our sewers under section 94 of the water act 1991,https://petition.parliament.uk/petitions/222458,closed,98
To create a law for road side safety when recovering vehicles.,https://petition.parliament.uk/petitions/222462,closed,6332
Allow the practice of euthanasia in the UK.,https://petition.parliament.uk/petitions/222481,closed,364
Allow individuals with  Coeliac Disease to join the British Armed Forces,https://petition.parliament.uk/petitions/222482,closed,62
Increase organ donation by asking GP's to discuss the issue with their patients.,https://petition.parliament.uk/petitions/222484,closed,15
"Make it illegal for cycle races/time trials to race on open, public ways/roads.",https://petition.parliament.uk/petitions/222488,closed,347
Make employers offer part-time working for new parents,https://petition.parliament.uk/petitions/222489,closed,40
Support the 'Campaign Against Nurdle Spills' to regulate nurdle handling,https://petition.parliament.uk/petitions/222498,closed,23
Fund a permanent memorial to soldiers killed in Northern Ireland,https://petition.parliament.uk/petitions/222507,closed,403
Make it standard at your 12 week fetal scan that your cervix is also measured,https://petition.parliament.uk/petitions/222514,closed,10
Tax breaks for public houses that ONLY serve beverages manufactured in the UK.,https://petition.parliament.uk/petitions/222518,closed,9
Give free 3 rounds of IVF on the NHS to anyone under 40 that needs help,https://petition.parliament.uk/petitions/222536,closed,1005
To include adult grooming in the Sexual Offences Act 2003.,https://petition.parliament.uk/petitions/222544,closed,108
Urgently provide funding to schools to support children with SEND,https://petition.parliament.uk/petitions/222558,closed,818
Provide special constables with a right to time off work to undertake duties,https://petition.parliament.uk/petitions/222559,closed,19
Introduce a Licencing system for cyclists and tighten up cycle law.,https://petition.parliament.uk/petitions/222565,closed,86
Stop HS2 Developers Demolishing the *Wet Woodland* area at Denham Country Park,https://petition.parliament.uk/petitions/222572,closed,2468
Revoke the right of the OfS to share data with private entities without consent.,https://petition.parliament.uk/petitions/222575,closed,20
Establish quorum and meaningful majority criteria to validate future referenda.,https://petition.parliament.uk/petitions/222588,closed,35
Stop Water companies from draining UK taxable profits by ‘Earnings Stripping’,https://petition.parliament.uk/petitions/222589,closed,12
Introduce retail transaction tax and abolish retailers’ business rates,https://petition.parliament.uk/petitions/222590,closed,8
Introduce a minimum rate of tax on tax avoidance schemes to help fund the NHS,https://petition.parliament.uk/petitions/222592,closed,8
Protect pension funds from asset strippers by closing Companies Act loopholes.,https://petition.parliament.uk/petitions/222593,closed,11
Cap Tax Avoidance - Introduce 1% Minimum Corporation Tax based on Turnover,https://petition.parliament.uk/petitions/222594,closed,13
All UK citizens have the right to vote on referendums affecting the UK's future.,https://petition.parliament.uk/petitions/222598,closed,635
Stop anti-abortion campaigners from protesting outside hospitals,https://petition.parliament.uk/petitions/222612,closed,172
Increase the Defence Budget to 3% of the GDP (Approx. £80bn/year) by 2025.,https://petition.parliament.uk/petitions/222613,closed,86
Fund mental health facilities for Salisbury,https://petition.parliament.uk/petitions/222620,closed,35
Reopen the Witham to Maldon branch line.,https://petition.parliament.uk/petitions/222621,closed,13
Any parent convicted of a child sexual offence to be stripped of parental rights,https://petition.parliament.uk/petitions/222633,closed,1174
Better health care and awareness for young people with respiratory conditions.,https://petition.parliament.uk/petitions/222637,closed,68
Provide clarity around the powers & legislation of bailiffs & civil enforcement,https://petition.parliament.uk/petitions/222656,closed,8
"Allow a 
Referendum on changing the House Of Lords to a fully Elected Chamber",https://petition.parliament.uk/petitions/222665,closed,34
Recall of UK ambassador to the US in protest about detaining children in cages.,https://petition.parliament.uk/petitions/222685,closed,8
Remove the VAT on purchase of defibrillators,https://petition.parliament.uk/petitions/222690,closed,28
Bring AS exams back and rid of A Level exams for the sake of youth mental health,https://petition.parliament.uk/petitions/222703,closed,33
Lower the age of consent to 14 or 15,https://petition.parliament.uk/petitions/222713,closed,14
Require supermarkets to offer a plastic-free option for all their fruit & veg.,https://petition.parliament.uk/petitions/222715,closed,128001
Ban diet companies from promoting their products on social media,https://petition.parliament.uk/petitions/222725,closed,132
Call on Parliament to censure President Trump for his policy choices,https://petition.parliament.uk/petitions/222735,closed,27
Withdraw the sovereignty of the U.S embassy & send the U.S ambassadors home,https://petition.parliament.uk/petitions/222738,closed,23
Mandate a 50% reduction in all rail fares until normal service is resumed.,https://petition.parliament.uk/petitions/222741,closed,32
Hold a referendum to allow Northern England to claim independence.,https://petition.parliament.uk/petitions/222747,closed,12
UK Government should work with Dumfries and Galloway Council to house refugees,https://petition.parliament.uk/petitions/222752,closed,7
Demand a public inquiry into South Western Railway under MD Andy Mellors,https://petition.parliament.uk/petitions/222753,closed,3702
"Stop NHS sharing data with 3rd-party advertisers, analytics and social media",https://petition.parliament.uk/petitions/222766,closed,102
Remove article 15 of the Offensive Weapons Bill (HC Bill 232),https://petition.parliament.uk/petitions/222776,closed,24015
Introduce Online Sales Tax to fund NHS spending increase,https://petition.parliament.uk/petitions/222777,closed,8
Keep Domesticated Animals in Travelling Circuses,https://petition.parliament.uk/petitions/222782,closed,24
Let the UK vote for the next London Mayor. It is our capital after all!,https://petition.parliament.uk/petitions/222787,closed,7078
To make it compulsory that new drivers take a speed awareness course,https://petition.parliament.uk/petitions/222788,closed,113
Government to urge all countries ban trophy hunting.,https://petition.parliament.uk/petitions/222793,closed,80
Revise Rule 135 to stop administrators from taking fees out of client assets,https://petition.parliament.uk/petitions/222801,closed,2585
To provide acceptable levels of border control staff & e-gates at UK airports,https://petition.parliament.uk/petitions/222803,closed,166
Vaccinate all children against Chickenpox,https://petition.parliament.uk/petitions/222806,closed,40
Full Public Investigation into all Unresolved Complaints of NHS Medical Errors,https://petition.parliament.uk/petitions/222810,closed,9
"Alter ""laws"" that bar certain Brits from jobs with the Secret Service. ",https://petition.parliament.uk/petitions/222828,closed,9
Train Education Workers on School Refusal (condition) & Stop Attendance Fines,https://petition.parliament.uk/petitions/222843,closed,3129
Ban the Nazi salute in the UK,https://petition.parliament.uk/petitions/222851,closed,42
Increase the annual salary of all public sector workers by 3%.,https://petition.parliament.uk/petitions/222854,closed,11
Make June 23 Independence Day! The day we voted for sovereignty and independence,https://petition.parliament.uk/petitions/222895,closed,562
Ban the sale of rat poison to prevent its misuse to protect other animals,https://petition.parliament.uk/petitions/222897,closed,28
Increase Defence spending to at least 2.5% of GDP per year,https://petition.parliament.uk/petitions/222909,closed,125
Emancipation Day Bank Holiday.... First Monday in August,https://petition.parliament.uk/petitions/222910,closed,209
Make the history of British colonialism part of high school curriculum.,https://petition.parliament.uk/petitions/222913,closed,11
Change restrictions on legal aid so that everyone can have 1 free appeal,https://petition.parliament.uk/petitions/222914,closed,8
Make it compulsory to upload ID when opening a new social media account,https://petition.parliament.uk/petitions/222916,closed,37
Set up law to exempt spouse and parents of those KIA from council tax for life,https://petition.parliament.uk/petitions/222918,closed,8
Create a medal for those injured or killed whilst in service or on operations,https://petition.parliament.uk/petitions/222919,closed,11
Introduce ‘Dental Hygiene in pregnancy’ booklets to 12 week antenatal checkups,https://petition.parliament.uk/petitions/222925,closed,81
Ban TV adverts of  gambling sites and betting firms sponsoring football shirts.,https://petition.parliament.uk/petitions/222934,closed,86
Abolish International Student Fees and Finance Ineligibility for UK Citizens,https://petition.parliament.uk/petitions/222945,closed,14
Stop long distance live animal transport for fattening or slaughter to/from UK.,https://petition.parliament.uk/petitions/222957,closed,32
Employers should pay for Break Time,https://petition.parliament.uk/petitions/222961,closed,14
I want Government to create a law so Ayahuasca can be used legally in the UK,https://petition.parliament.uk/petitions/222968,closed,22
Reject calls to add American Bulldogs to the dangerous dog act.,https://petition.parliament.uk/petitions/222976,closed,1227
Make dementia training mandatory within the NHS and hospitals.,https://petition.parliament.uk/petitions/222990,closed,72
Recoup NHS treatment costs from anyone convicted of domestic violence offences.,https://petition.parliament.uk/petitions/223008,closed,41
"If England win the world cup, the Monday should be made a bank holiday for 2018",https://petition.parliament.uk/petitions/223013,closed,237396
Vehicle theory test to include section on motorcycle awareness on the road,https://petition.parliament.uk/petitions/223015,closed,569
Change CMS from GROSS pay back to NET pay and don't include a fathers overtime.,https://petition.parliament.uk/petitions/223020,closed,547
Set a government cap on the price of Fuel,https://petition.parliament.uk/petitions/223024,closed,28
"Demand President Trump pays for the extra security of his visit, and not the UK.",https://petition.parliament.uk/petitions/223035,closed,34
Give disabled young people more support to get on the housing ladder,https://petition.parliament.uk/petitions/223036,closed,16
Petition calling for a review of Nottingham City Councils Selective Licensing.,https://petition.parliament.uk/petitions/223039,closed,1986
Hold a general election within the next 2 years,https://petition.parliament.uk/petitions/223054,closed,14
"Abolish the ""Dangerous dogs act 1991"" and replace it with a licence to keep dogs",https://petition.parliament.uk/petitions/223056,closed,28
Re-skill ALL shop floor workers who have been made redundant in 2018 onwards.,https://petition.parliament.uk/petitions/223061,closed,16
Mandatory EHCPs  for children with Autism.,https://petition.parliament.uk/petitions/223069,closed,11892
Reduce VAT to 5% on repairs and approved alterations to listed buildings.,https://petition.parliament.uk/petitions/223075,closed,11851
Exempt all childcare for children and young people with disabilities,https://petition.parliament.uk/petitions/223079,closed,11
Increase funding for local councils to tackle homelessness.,https://petition.parliament.uk/petitions/223082,closed,16
Lower the voting age to 13!!!,https://petition.parliament.uk/petitions/223085,closed,12
